TS_ring,RH_name,RH_smiles,RH_Eele_TZVP,Rrad_name,Rrad_smiles,Rrad_Eele_TZVP,Rrad_Eele_def2SVP,ROO_name,ROO_smiles,ROO_Eele_TZVP,ROO_Eele_def2SVP,QOOH_name,QOOH_smiles,QOOH_Eele_TZVP,QOOH_Eele_def2SVP,TS_name,TS_smiles,TS_Eele_TZVP,TS_Eele_def2SVP,IRC_npoints,IRC_Efirst,IRC_Elast,IRC_Emin,IRC_Emax,bondsbroken_IRC_F,bondsbroken_IRC_B,IRC_energies
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00001,[CH2]C[C@@H]1C[C@@H]1CC,-274.646808157714,-274.314813392328,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001,CC[C@H]1C[C@H]1CCO[O],-425.124840874149,-424.607568430078,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00002,CC[C@H]1C[C@H]1[CH]COO,-425.100366830890,-424.575512526551,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00002_Nbridge_01,CC[C@H]1C[C@H]1[C@@H]1COO[N]1,-425.065632924058,-424.544791279831,48,-19.427792,-38.851605,-38.851605,0.0,1,1,"-19.427792;-19.356636;-19.279553;-19.196862;-19.111323;-19.017023;-18.922247;-18.818719;-18.714412;-18.602637;-18.492609;-18.448078;-18.238229;-17.986092;-17.701963;-17.383099;-17.038039;-16.690876;-16.532784;-15.722197;-14.647425;-13.265363;-11.459101;-8.926379;-5.514813;-1.122472;0.000000;-1.255894;-12.998752;-20.352605;-25.609658;-29.211292;-31.865323;-33.933395;-35.501003;-36.675632;-37.525512;-37.689546;-37.779627;-37.934126;-38.087173;-38.222398;-38.351667;-38.468102;-38.575269;-38.673599;-38.766716;-38.851605"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00001,[CH2]C[C@@H]1C[C@@H]1CC,-274.646808157714,-274.314813392328,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001,CC[C@H]1C[C@H]1CCO[O],-425.124840874149,-424.607568430078,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00002,CC[C@H]1C[C@H]1[CH]COO,-425.100366830890,-424.575512526551,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00002_Nbridge_02,CC[C@H]1C[C@H]1[C@H]1COO[N]1,-425.062997001222,-424.542843960383,50,-19.801790,-26.877489,-26.877489,0.0,1,1,"-19.801790;-19.771786;-19.740862;-19.709470;-19.677077;-19.644304;-19.611847;-19.576555;-19.541785;-19.506024;-19.469945;-19.435356;-19.403715;-19.334670;-19.255750;-19.174815;-19.088187;-18.997595;-18.902540;-18.803866;-18.701501;-18.593556;-18.480360;-18.363716;-18.241304;-18.113621;-17.980411;-17.841042;-17.695160;-17.542221;-17.381607;-17.213453;-17.036126;-16.852344;-16.659169;-16.460585;-16.327229;-16.033721;-15.074023;-13.882881;-12.407959;-10.626092;-8.243115;-5.135501;-1.090177;0.000000;-1.273246;-13.666007;-21.389406;-26.877489"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00001,[CH2]C[C@@H]1C[C@@H]1CC,-274.646808157714,-274.314813392328,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001,CC[C@H]1C[C@H]1CCO[O],-425.124840874149,-424.607568430078,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00003,CC[C@H]1C[C]1CCOO,-425.086208773168,-424.562701001412,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00003_Nbridge_01,CC[C@H]1C[C@@]12CCOO[N]2,-425.075659433925,-424.556486541727,37,-4.349559,-30.443319,-30.443319,0.0,1,1,"-4.349559;-4.253168;-4.152788;-4.043532;-3.930240;-3.806779;-3.690416;-3.609508;-3.342141;-3.020343;-2.647188;-2.227045;-1.762732;-1.273998;-0.730484;0.000000;-1.410137;-8.224333;-13.937239;-18.480021;-21.638348;-23.941167;-25.649237;-26.935869;-27.935353;-28.683014;-28.790945;-29.101754;-29.391628;-29.650933;-29.874076;-29.924115;-30.032291;-30.143019;-30.248462;-30.348936;-30.443319"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00001,[CH2]C[C@@H]1C[C@@H]1CC,-274.646808157714,-274.314813392328,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001,CC[C@H]1C[C@H]1CCO[O],-425.124840874149,-424.607568430078,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00003,CC[C@H]1C[C]1CCOO,-425.086208773168,-424.562701001412,bigQM7w_010802_stereo_00001_C_rad_00001_ROO_00001_QOOH_00003_Nbridge_02,CC[C@H]1C[C@]12CCOO[N]2,-425.076461242882,-424.558766082841,44,-4.896533,-31.226630,-31.22663,0.0,1,1,"-4.896533;-4.864441;-4.849110;-4.785006;-4.709270;-4.624117;-4.529344;-4.429042;-4.318908;-4.202748;-4.089034;-4.031917;-3.786156;-3.485953;-3.136114;-2.739820;-2.301437;-1.853211;-1.641846;-0.742497;0.000000;-1.409497;-8.361685;-14.138967;-18.763254;-22.001887;-24.374436;-26.137162;-27.453109;-28.463400;-29.221209;-29.335405;-29.643747;-29.938571;-30.206493;-30.441942;-30.501354;-30.610299;-30.724370;-30.833428;-30.937479;-31.039148;-31.135461;-31.226630"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001,CC[C@H]1C[C@H]1[C@@H](C)O[O],-425.130442215689,-424.613716610022,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,CC[C@H]1C[C]1[C@@H](C)OO,-425.089685064036,-424.565446017020,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_01,CC[C@H]1C[C@@]12[N]OO[C@@H]2C,-425.063822924527,-424.544040590268,50,-43.870428,-13.276822,-43.870428,0.0,1,1,"-43.870428;-43.777948;-43.679650;-43.577459;-43.469164;-43.356522;-43.237533;-43.112408;-42.982058;-42.844615;-42.700872;-42.550343;-42.391559;-42.230598;-42.156284;-41.830619;-40.950451;-39.725400;-38.085475;-35.696450;-32.685448;-28.284502;-22.009441;-13.646510;-1.318247;0.000000;-1.062743;-3.946731;-6.076961;-7.793334;-9.144726;-10.219622;-10.629442;-10.793570;-11.008512;-11.223396;-11.424403;-11.614915;-11.795948;-11.967209;-12.132180;-12.285017;-12.435142;-12.572713;-12.709241;-12.835455;-12.952252;-13.068415;-13.175369;-13.276822"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001,CC[C@H]1C[C@H]1[C@@H](C)O[O],-425.130442215689,-424.613716610022,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002,CC[C@H]1C[C]1[C@@H](C)OO,-425.089685064036,-424.565446017020,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00002_Nbridge_02,CC[C@H]1C[C@]12[N]OO[C@@H]2C,-425.062516601553,-424.541674911746,50,-14.508355,-42.375255,-42.375255,0.0,1,1,"-14.508355;-14.477103;-14.443702;-14.410169;-14.375251;-14.338964;-14.303071;-14.266394;-14.227678;-14.188520;-14.148451;-14.107343;-14.064477;-14.024242;-13.991321;-13.909802;-13.823015;-13.728114;-13.627563;-13.520980;-13.411527;-13.291743;-13.168996;-13.047976;-12.985850;-12.733340;-12.452934;-12.136088;-11.795374;-11.425827;-11.054110;-10.902441;-10.079038;-9.005581;-7.706116;-6.070348;-3.958088;-1.058563;0.000000;-1.315993;-13.790380;-22.243354;-28.552604;-32.958732;-35.907624;-38.224973;-39.782172;-40.930473;-41.766406;-42.375255"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001,CC[C@H]1C[C@H]1[C@@H](C)O[O],-425.130442215689,-424.613716610022,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00005,CC[C]1C[C@H]1[C@@H](C)OO,-425.092013212583,-424.567841978372,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00005_Nbridge_01,CC[C@@]12C[C@H]1[C@@H](C)OO[N]2,-425.082539851151,-424.562736315739,36,-30.187880,-3.030364,-30.18788,0.0,1,1,"-30.187880;-30.096066;-29.998757;-29.894841;-29.783451;-29.664566;-29.537738;-29.403271;-29.254955;-29.096744;-28.930510;-28.848885;-28.552911;-27.607349;-26.319925;-24.555253;-22.209637;-18.978334;-14.392637;-8.556349;-1.666791;0.000000;-0.543504;-0.863872;-1.241460;-1.605060;-1.931818;-2.071303;-2.211850;-2.359555;-2.497741;-2.622658;-2.738870;-2.844101;-2.941979;-3.030364"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001,CC[C@H]1C[C@H]1[C@@H](C)O[O],-425.130442215689,-424.613716610022,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00005,CC[C]1C[C@H]1[C@@H](C)OO,-425.092013212583,-424.567841978372,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00001_QOOH_00005_Nbridge_02,CC[C@]12C[C@H]1[C@@H](C)OO[N]2,-425.078780310431,-424.560087471670,38,-3.634922,-29.807717,-29.807717,0.0,1,1,"-3.634922;-3.612633;-3.543061;-3.464664;-3.374889;-3.278076;-3.169475;-3.053207;-2.929916;-2.808363;-2.743799;-2.499872;-2.196708;-1.838040;-1.436051;-1.002825;-0.606973;0.000000;-1.532197;-8.605457;-14.513525;-19.103711;-22.297841;-24.578727;-26.248044;-27.459811;-28.356034;-28.580458;-28.676744;-28.842408;-29.000960;-29.145762;-29.281587;-29.405834;-29.519804;-29.624130;-29.720555;-29.807717"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002,CC[C@H]1C[C@H]1[C@H](C)O[O],-425.126576984839,-424.611231254593,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00001,CC[C@H]1C[C]1[C@H](C)OO,-425.090345828262,-424.566048154060,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00001_Nbridge_01,CC[C@H]1C[C@@]12[N]OO[C@H]2C,-425.062833844160,-424.542009314897,50,-43.790429,-13.795440,-43.790429,0.0,1,1,"-43.790429;-43.767395;-43.700855;-43.623627;-43.539836;-43.450122;-43.354707;-43.252329;-43.144484;-43.028589;-42.907040;-42.776777;-42.640529;-42.493852;-42.346314;-42.282072;-42.050461;-41.244356;-40.105294;-38.546072;-36.246401;-33.297952;-28.863803;-22.501402;-13.966043;-1.321870;0.000000;-1.039916;-3.833696;-5.916556;-7.622666;-9.002968;-10.128196;-10.970548;-11.132311;-11.498828;-11.864042;-12.196789;-12.498509;-12.758274;-12.981459;-13.025771;-13.135954;-13.246359;-13.352872;-13.452799;-13.546452;-13.634462;-13.717402;-13.795440"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002,CC[C@H]1C[C@H]1[C@H](C)O[O],-425.126576984839,-424.611231254593,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00001,CC[C@H]1C[C]1[C@H](C)OO,-425.090345828262,-424.566048154060,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00001_Nbridge_02,CC[C@H]1C[C@]12[N]OO[C@H]2C,-425.063663119054,-424.542147849357,50,-13.561186,-40.750016,-40.750016,0.0,1,1,"-13.561186;-13.521790;-13.480895;-13.440968;-13.412372;-13.335330;-13.251659;-13.158672;-13.058441;-12.952248;-12.842373;-12.724861;-12.602558;-12.476794;-12.343327;-12.202744;-12.056898;-11.902184;-11.743287;-11.575011;-11.402684;-11.220094;-11.028296;-10.842321;-10.701500;-10.513647;-9.696146;-8.645123;-7.375458;-5.786355;-3.779609;-1.051212;0.000000;-1.320190;-13.824446;-22.172677;-28.289247;-32.414417;-35.112056;-37.180625;-38.531333;-39.501863;-39.810269;-39.910968;-40.076243;-40.239687;-40.382565;-40.517299;-40.638989;-40.750016"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002,CC[C@H]1C[C@H]1[C@H](C)O[O],-425.126576984839,-424.611231254593,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00004,CC[C]1C[C@H]1[C@H](C)OO,-425.092860648425,-424.569543165501,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00004_Nbridge_01,CC[C@@]12C[C@H]1[C@H](C)OO[N]2,-425.078806880696,-424.560114396128,38,-3.709768,-29.781688,-29.781688,0.0,1,1,"-3.709768;-3.642526;-3.563230;-3.477086;-3.385049;-3.284423;-3.174880;-3.058559;-2.931591;-2.811099;-2.747092;-2.501550;-2.197956;-1.839369;-1.436848;-1.003267;-0.609280;0.000000;-1.539207;-8.608675;-14.510315;-19.097103;-22.289963;-24.573667;-26.243882;-27.450729;-28.338798;-28.552552;-28.650125;-28.814904;-28.972812;-29.117201;-29.253002;-29.377565;-29.492540;-29.596784;-29.692431;-29.781688"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00002,C[CH][C@@H]1C[C@@H]1CC,-274.655516305575,-274.323887679791,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002,CC[C@H]1C[C@H]1[C@H](C)O[O],-425.126576984839,-424.611231254593,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00004,CC[C]1C[C@H]1[C@H](C)OO,-425.092860648425,-424.569543165501,bigQM7w_010802_stereo_00001_C_rad_00002_ROO_00002_QOOH_00004_Nbridge_02,CC[C@]12C[C@H]1[C@H](C)OO[N]2,-425.081434572074,-424.561775433936,39,-3.223287,-29.806657,-29.806657,0.0,1,1,"-3.223287;-3.192024;-3.110807;-3.021352;-2.922865;-2.816602;-2.701054;-2.574824;-2.435523;-2.286871;-2.145205;-2.007039;-1.677274;-1.307233;-0.909103;-0.563376;0.000000;-1.564920;-8.337331;-14.117234;-18.659404;-21.848986;-24.164605;-25.877421;-27.137831;-28.075445;-28.344672;-28.435986;-28.608568;-28.772447;-28.922970;-29.065347;-29.196225;-29.317008;-29.430870;-29.535511;-29.632775;-29.722713;-29.806657"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001,CC[C@H]1C[C@]1(CC)O[O],-425.130215917271,-424.613943875932,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C[CH][C@]1(OO)C[C@@H]1CC,-425.105638517721,-424.581655059081,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_01,CC[C@H]1C[C@]12OO[N][C@@H]2C,-425.064091651416,-424.543340488016,50,-21.168774,-38.401498,-38.401498,0.0,1,1,"-21.168774;-21.141270;-21.108088;-21.074625;-21.041418;-21.005642;-20.969890;-20.933270;-20.895445;-20.871360;-20.798774;-20.719158;-20.632017;-20.536955;-20.439353;-20.339655;-20.231859;-20.115773;-19.994757;-19.866486;-19.734054;-19.592683;-19.446426;-19.290047;-19.129003;-18.957470;-18.787936;-18.682653;-18.486133;-17.659397;-16.619102;-15.320771;-13.699287;-11.707503;-9.057979;-5.613764;-1.128476;0.000000;-1.259012;-13.625184;-21.356623;-26.827411;-30.553728;-33.138947;-35.125571;-36.532282;-37.531548;-38.234249;-38.325481;-38.401498"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001,CC[C@H]1C[C@]1(CC)O[O],-425.130215917271,-424.613943875932,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002,C[CH][C@]1(OO)C[C@@H]1CC,-425.105638517721,-424.581655059081,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00002_Nbridge_02,CC[C@H]1C[C@]12OO[N][C@H]2C,-425.067510181885,-424.546806757190,48,-20.321770,-40.532878,-40.532878,0.0,1,1,"-20.321770;-20.232271;-20.139591;-20.039690;-19.938698;-19.829667;-19.717154;-19.599958;-19.473932;-19.347389;-19.210989;-19.072288;-18.926008;-18.771481;-18.611699;-18.441271;-18.267043;-18.081135;-17.883594;-17.688456;-17.559039;-17.240222;-16.253732;-15.016162;-13.466391;-11.539733;-8.952432;-5.552312;-1.123762;0.000000;-1.259440;-13.902288;-21.718542;-27.242003;-31.081235;-33.760519;-35.923284;-37.509871;-38.701025;-39.561217;-39.740530;-39.816495;-39.964404;-40.105295;-40.226126;-40.340267;-40.440094;-40.532878"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001,CC[C@H]1C[C@]1(CC)O[O],-425.130215917271,-424.613943875932,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00005,C[CH][C@H]1C[C@]1(CC)OO,-425.105698040933,-424.582645751694,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00005_Nbridge_01,CC[C@]12C[C@@H]1[C@@H](C)[N]OO2,-425.084239101643,-424.566104899872,34,-6.088199,-26.808539,-26.808539,0.0,1,1,"-6.088199;-6.005937;-5.910028;-5.807038;-5.689483;-5.574089;-5.459190;-5.169645;-4.821777;-4.397466;-3.980506;-3.528426;-2.366625;-0.842688;0.000000;-1.361462;-7.449436;-12.540256;-16.450041;-19.271478;-21.426909;-23.079563;-24.345533;-25.316209;-25.680888;-25.777626;-25.945399;-26.107981;-26.254400;-26.389458;-26.509017;-26.620202;-26.720052;-26.808539"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001,CC[C@H]1C[C@]1(CC)O[O],-425.130215917271,-424.613943875932,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00005,C[CH][C@H]1C[C@]1(CC)OO,-425.105698040933,-424.582645751694,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00001_QOOH_00005_Nbridge_02,CC[C@]12C[C@@H]1[C@H](C)[N]OO2,-425.087503967149,-424.569355458291,37,-6.209612,-27.001437,-27.001437,0.0,1,1,"-6.209612;-6.174679;-6.135805;-6.097717;-6.060342;-5.977679;-5.892971;-5.854886;-5.662308;-5.403426;-5.104447;-4.748999;-4.325789;-3.909570;-3.472844;-2.332155;-0.837506;0.000000;-1.366463;-7.182570;-12.136832;-15.997154;-18.843209;-21.040344;-22.765040;-24.108108;-25.160169;-25.944804;-26.076320;-26.174646;-26.321304;-26.464442;-26.593643;-26.710948;-26.814344;-26.914139;-27.001437"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002,CC[C@H]1C[C@@]1(CC)O[O],-425.129447671874,-424.614287990725,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00002,C[CH][C@@]1(OO)C[C@@H]1CC,-425.102603875826,-424.580704669040,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00002_Nbridge_01,CC[C@H]1C[C@@]12OO[N][C@@H]2C,-425.067323957715,-424.547489600202,50,-21.028900,-39.090253,-39.090253,0.0,1,1,"-21.028900;-21.000455;-20.989209;-20.934925;-20.872930;-20.801209;-20.726889;-20.649133;-20.566720;-20.475490;-20.385622;-20.287244;-20.184332;-20.076218;-19.963251;-19.844733;-19.720757;-19.593809;-19.459865;-19.319814;-19.170973;-19.017228;-18.854687;-18.681578;-18.512020;-18.415479;-18.198171;-17.369719;-16.341138;-15.060196;-13.462994;-11.501691;-8.923706;-5.534563;-1.131666;0.000000;-1.258321;-13.516197;-21.254145;-26.781680;-30.593631;-33.317301;-35.402462;-36.893117;-37.945776;-38.646794;-38.726983;-38.844736;-38.966116;-39.090253"
5,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002,CC[C@H]1C[C@@]1(CC)O[O],-425.129447671874,-424.614287990725,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00002,C[CH][C@@]1(OO)C[C@@H]1CC,-425.102603875826,-424.580704669040,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00002_Nbridge_02,CC[C@H]1C[C@@]12OO[N][C@H]2C,-425.067609947153,-424.547931859794,49,-20.363890,-40.712196,-40.712196,0.0,1,1,"-20.363890;-20.272070;-20.176415;-20.078556;-19.974775;-19.868455;-19.753889;-19.635814;-19.510703;-19.383464;-19.247044;-19.108313;-18.961278;-18.810679;-18.653305;-18.485374;-18.314655;-18.132074;-17.938382;-17.747248;-17.613717;-17.229908;-16.243398;-15.007327;-13.459865;-11.540697;-8.965426;-5.556666;-1.124476;0.000000;-1.257380;-13.767712;-21.550800;-27.090061;-30.951831;-33.695157;-35.885856;-37.502489;-38.702151;-39.561301;-39.718471;-39.825406;-39.980514;-40.132947;-40.267996;-40.395022;-40.509139;-40.615191;-40.712196"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002,CC[C@H]1C[C@@]1(CC)O[O],-425.129447671874,-424.614287990725,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00005,C[CH][C@H]1C[C@@]1(CC)OO,-425.104727492413,-424.582258495673,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00005_Nbridge_01,CC[C@@]12C[C@@H]1[C@@H](C)[N]OO2,-425.085617298892,-424.567205333110,41,-10.984236,-25.576314,-25.576314,0.0,1,1,"-10.984236;-10.921097;-10.847602;-10.765031;-10.675467;-10.573403;-10.462291;-10.341610;-10.207601;-10.064329;-9.904095;-9.741299;-9.642252;-9.364346;-8.473007;-7.336797;-5.753297;-3.747115;-1.085580;0.000000;-1.207400;-6.648255;-11.153836;-14.757585;-17.435837;-19.547372;-21.181210;-22.462294;-23.462254;-24.232957;-24.397928;-24.490737;-24.642328;-24.789131;-24.926356;-25.056480;-25.174433;-25.286669;-25.393011;-25.487246;-25.576314"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00003,CC[C]1C[C@@H]1CC,-274.642350737258,-274.311350414513,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002,CC[C@H]1C[C@@]1(CC)O[O],-425.129447671874,-424.614287990725,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00005,C[CH][C@H]1C[C@@]1(CC)OO,-425.104727492413,-424.582258495673,bigQM7w_010802_stereo_00001_C_rad_00003_ROO_00002_QOOH_00005_Nbridge_02,CC[C@@]12C[C@@H]1[C@H](C)[N]OO2,-425.084197845441,-424.566093290125,41,-6.309950,-26.929624,-26.929624,0.0,1,1,"-6.309950;-6.279418;-6.250189;-6.220566;-6.152545;-6.072976;-5.987375;-5.889460;-5.779768;-5.660561;-5.529206;-5.387913;-5.231740;-5.065687;-4.881614;-4.687125;-4.471970;-4.245974;-4.029378;-3.570162;-2.399158;-0.846429;0.000000;-1.357832;-7.469592;-12.572798;-16.493396;-19.322283;-21.481525;-23.143091;-24.419788;-25.398246;-26.079235;-26.160463;-26.275542;-26.403373;-26.533331;-26.649015;-26.753228;-26.845741;-26.929624"
6,bigQM7w_010802_stereo_00001,CC[C@@H]1C[C@@H]1CC,-275.318604113372,bigQM7w_010802_stereo_00001_C_rad_00004,CC[C@H]1[CH][C@H]1CC,-274.636640798758,-274.305433832156,bigQM7w_010802_stereo_00001_C_rad_00004_ROO_00001,CC[C@@H]1[C@H](CC)[C@@H]1O[O],-425.123622992421,-424.608763126663,bigQM7w_010802_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004,C[CH][C@H]1[C@@H](CC)[C@H]1OO,-425.101347265589,-424.578775340431,bigQM7w_010802_stereo_00001_C_rad_00004_ROO_00001_QOOH_00004_Nbridge_01,CC[C@H]1[C@H]2OO[N][C@@H](C)[C@@H]12,-425.074242621070,-424.557435824915,41,-26.351706,-5.793620,-26.351706,0.0,1,1,"-26.351706;-26.262217;-26.164328;-26.057241;-25.941906;-25.813975;-25.676604;-25.526012;-25.362805;-25.196074;-25.099699;-24.863861;-23.958818;-22.764871;-21.194678;-19.121664;-16.370958;-12.526326;-7.476511;-1.406472;0.000000;-0.838702;-2.270509;-3.325149;-3.652350;-3.856587;-4.077249;-4.285704;-4.475263;-4.652132;-4.812280;-4.962369;-5.097555;-5.221513;-5.333228;-5.434209;-5.524673;-5.605040;-5.677026;-5.739939;-5.793620"
